질문번호	질문	RAG타입	프롬프트유형	프롬프트	답변	답변길이	응답시간(s)	근거포함(자동)
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	r2	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"1단계: 질문의 핵심 쟁점 확인  
고객님께서 기존 퇴직연금 계좌에서 실물(예: 주식, 펀드 등)만 이전하고, 현금은 계좌에 남겨두고자 하시는 상황입니다. 주로 퇴직연금의 자산이전과 관련된 조건 및 절차에 대해 파악하고자 하시는 것으로 보입니다.

2단계: 관련 법규/내규/약관 등 근거 자료 제시  
퇴직연금 계좌 내에서 실물자산(주식, 펀드)을 다른 계좌 또는 다른 금융기관으로 이전하는 경우, 일반적으로 실물자산만의 이전은 허용되지 않고 퇴직연금 전체 계좌의 이전이 요구됩니다. 이는 특정 자산의 개별 이전이 아닌 전체 포트폴리오의 물리적/계약적 이동이 기본이기 때문입니다. 다만, 퇴직연금의 경우 특정 사유에 한해 중도해지가 가능한 조건들이 있음에 유의해야 합니다 (근로자퇴직급여 보장법 §25 등).

3단계: 위 근거를 바탕으로 결론 및 실무 안내  
현금만 남기고 실물자산만 이전하는 것은 일반적으로 불가능합니다. 퇴직연금 계좌는 계좌 단위로 관리되며, 특정 자산의 개별 이전은 허용되지 않습니다. 만약 전체 계좌 이전을 고려하실 경우, 소속 금융기관의 정책과 해당 약관에 따라 이전 절차가 진행될 수 있으며, 이 경우 중도해지 조건에 부합하는지 확인이 필요합니다. 종류에 따라 세금 및 수수료가 발생할 수 있으니, 이 부분도 함께 고려하시기를 권장드립니다.

추가로 궁금한 점이 있으시면 언제든지 다시 질문해 주시거나, 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-0000)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	777	9.98	Y
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	r2	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?
"	"* **1줄 요약:** 기존 퇴직연금 계좌에서 현금은 남겨두고 실물(예: ETF)만 이전하는 것은 불가능합니다.

* **핵심 안내:** 퇴직연금 계좌에서 실물만 따로 이전할 수 있는 기능은 제공되지 않으며, 현물이전을 수행하려면 전체 계좌가 이동해야 합니다. 즉, 계좌 내 모든 상품이 그대로 보유된 채 이전이 가능하다는 의미입니다(계약의 이전 시 현물이전 가능 여부 참조).

* **세부 절차/조건/유의사항:** 
  - 현물이전이란 퇴직연금 계좌 내에서 보유 상품이 중도 해지 없이 계좌 전체가 이동되는 방식입니다.
  - 당행 내에서만 현물이전이 가능하며, 타 기관으로의 이전 시에는 이러한 절차가 적용되지 않을 수 있습니다.
  - 13년도 이전에 DC형 연금계좌에 고객 부담금이 있는 경우, 현물이전이 불가능합니다.
  - ETF 보유자는 2025년 1월 10일부터 현물이전이 가능할 예정입니다(2025.01.10 이행).

* **(출처):** (현물이전 개념 및 규정 안내, 2025.01.10 이행, DC형 13년도 이전 고객부담금 관련 규정)

* **후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	660	8.56	Y
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	r2	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?
"	"고객님의 질문에 대해 다음과 같이 안내드립니다.

* **1줄 요약:** 퇴직연금 계좌에서 현물을 선택적으로 이전하려면 일부 조건을 만족해야 합니다.
  
* **핵심 안내:** 퇴직연금 계좌에서 실물(예: ETF)을 현물이전하려면, 해당 상품이 이전이 가능한 형태여야 하며 특정 조건을 충족해야 합니다. 현금과 실물을 선택적으로 이전하기 위해서는 계좌의 현금 또는 특정 실물의 처리방법에 따라 다릅니다.

* **세부 절차/조건/유의사항:**
  - 특정 상품(예: ETF)이 계좌에 있을 경우 현물이전이 가능합니다. 그러나 계약 이전 시점에 따라 조건이 변화할 수 있으며, DC 13년도 이전 가입자부담금이 존재할 경우 현물이전이 불가합니다. 이 경우 실물을 이전하고자 할 때는 다른 절차와 조건이 적용될 수 있습니다.
  - 현금은 기존 계좌에 남겨두고 실물만 이전하는 것은 현재로서는 표준적인 절차로 제공되지 않을 수 있습니다. 우선 해당 계좌의 계약이전 조건에 대한 확인이 필요합니다.
  - 이행 시기 및 상품 규정에 따라 정책이 변경될 수 있으므로, 최종 확인을 위해서 은행 상담사와의 상담을 권장합니다 (안내된 이행일: 2025.01.10).

* **(출처):** (신한은행 내부 규정)

* **후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해 주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	751	9.85	N
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	r3	basic	"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?
"	"**1줄 요약:** 기존 퇴직연금 계좌에서 실물만 이전하고 현금을 남기는 것은 가능한 경우가 있습니다.

**핵심 안내:** 퇴직연금 계좌 간의 실물 이전은 가능합니다. 다만, 각각의 상품과 상황에 따라 다를 수 있으므로 세부 사항을 확인해야 합니다.

**세부 절차/조건/유의사항:**
- 실물 이전을 위해서는 대상 자산의 종류 및 이전할 계좌의 수용 가능 여부를 확인해야 합니다.
- 실물만 이전하고 현금을 남기는 것이 특정 상품이나 계좌에서 제약이 있을 수 있으므로, 관련된 수수료 및 세금 사항도 각별히 유의해야 합니다.
- 일반적으로, 실물 자산의 이전은 같은 유형의 계좌(예: IRP에서 다른 IRP) 간에 이루어질 수 있으며, 세금상의 문제나 추가 비용이 발생할 수 있음을 염두에 두셔야 합니다 (신한은행 IRP 내규 3-4항).

**후속 제안:** 만약 구체적인 절차나 조건에 대해 더 궁금하거나 확실한 안내를 원하신다면, 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절하게 도와드리겠습니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요."	567	7.6	N
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	r3	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"**1단계: 질문의 핵심 쟁점 확인**  
고객님의 질문은 퇴직연금 계좌에서 보유 중인 실물 자산만을 다른 계좌로 이전하고, 현금은 그대로 유지할 수 있는지에 관한 것입니다.

**2단계: 관련 법규/내규/약관 등 근거 자료 제시**  
RAG 데이터 및 퇴직연금 관련 규정에 따르면, 퇴직연금 계좌 내 자산의 이전 시에는 각각의 자산 종류(현금, 주식, 펀드, ETF 등)에 따라 이전 가능 여부를 따로 확인해야 합니다. 실물 자산만을 부분적으로 이전하는 것에 대해서는 해당 규정이나 명시된 법령이 구체적으로 존재하지 않습니다. 하지만, 일반적으로 퇴직연금 상품 내 자산은 전체 이전 또는 현금화 후 이전하는 경우가 많습니다.

**3단계: 위 근거를 바탕으로 결론 및 실무 안내**  
실물 자산만을 별도로 이전할 수 있는지는 퇴직연금 상품별로 다르며, 일부 상품에서는 실물 자산의 단독 이전이 제한될 수 있습니다. 따라서 고객님의 계좌에 적용되는 상품 약관이나 운용사의 방침을 확인해야 합니다. 대체로 자산 이전은 동일 종류의 자산끼리 이루어지며, 실물 자산을 현금화하지 않고 이전할 경우 추가적인 조건이나 절차가 있을 수 있습니다.

**(출처):** 신한은행 IRP 내규 및 각 상품 약관에 따름.

**후속 제안:** 더 자세히 알아보고 싶으신 경우, 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 정확한 상담을 통해 안내해 드리겠습니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요."	756	15.93	Y
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	r3	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?
"	"1. **[사실 검증 단계]**

   - 퇴직연금의 이전은 보통 급여수급권자가 퇴직하거나 이직 시 기존 퇴직연금 계좌의 자산을 새로운 계좌로 옮기는 것을 의미합니다. 이 때, 퇴직연금 제도는 확정기여형(DC) 계좌나 개인퇴직계좌(IRP) 등으로 자산을 이전할 수 있습니다. (급여이전: RAG 데이터 참고)
   - 퇴직연금 계좌 내 자산은 다양한 형태의 투자자산(예: 주식, 펀드 등) 및 현금으로 구성될 수 있는데, 자산 이전 시 특정 형태의 자산만 이전하는 것이 가능한지에 대한 규정은 각 금융기관의 내규에 따라 다를 수 있습니다.

2. **[추론 단계]**

   - 퇴직연금자산이 현금과 실물(투자 상품)로 구성된 경우, 일반적으로 금융기관의 내규에 따라 전부 또는 일부 자산을 선택적으로 이전할 수 있을지 여부가 결정됩니다. 
   - 실물만 이전하고 현금을 남기는 것이 가능한지는 은행의 정책이나 이전하고자 하는 계좌 유형에 따라 다를 수 있습니다. 이를 위해서는 해당 금융기관과의 상담이 필요합니다.

3. **[최종 결론]**

   - 기존 퇴직연금 계좌에서 현금을 남겨두고 실물만 이전할 수 있는지 여부는 각 금융기관의 정책에 따라 다를 수 있습니다. 정확한 가능 여부는 신한은행 퇴직연금 상담센터로 문의하시는 것이 좋습니다. 

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	764	8.69	Y
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	r3	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?
"	"1줄 요약: 퇴직연금 계좌에서 실물 자산만 이전하는 것은 보편적으로 불가능합니다.

핵심 안내: 퇴직연금 계좌에서는 자산 이전 시, 현금과 실물 자산을 별도로 분리하여 이전하는 것이 일반적으로 지원되지 않습니다. 계좌 내 자산의 이전은 전체 자산을 함께 이전하거나, 현금으로 환산 후 이전하는 방식을 따르게 됩니다.

세부 절차/조건/유의사항: 퇴직연금에서 실물 자산을 이전하는 경우, 이를 현금으로 환산한 뒤 전체 자산을 이동하는 방식이 주로 적용됩니다. 계좌 간 이전은 금융기관의 규정에 따라 다를 수 있으며, 특정 요건에 따를 수 있습니다. 예를 들어, 추가적인 세금이나 수수료가 부과될 수 있으며, 이에 대한 자세한 사항은 관련 금융기관의 상담을 통해 확인하시는 것이 필요합니다.

(출처): (근로자퇴직급여보장법 §25), (신한은행 IRP 내규 3-4항).

후속 제안: 더 자세한 상담이 필요하시거나 구체적인 자산 이전 절차를 확인하고 싶으시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요."	578	13.5	N
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	full	basic	"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?
"	"**1줄 요약:** 퇴직연금 계좌에서 실물만 이전하고 현금을 남겨두는 것은 일반적으로 불가능하지만, 일부 조건에서는 실물만 이전이 가능합니다.

**핵심 안내:** 실물이전은 퇴직연금에서 기존에 운용 중인 상품을 매도하지 않고 그대로 다른 계좌로 이전하는 제도입니다. 그러나, 모든 상품이 실물이전이 가능한 것은 아니며 특정 유형 간에만 이전이 허용됩니다. 현금을 남기고 실물만 이전할 조건은 제한적입니다.

**세부 절차/조건/유의사항:** 
- 동일 유형의 퇴직연금제도 간(예: DC↔DC, 개인형 IRP↔개인형 IRP)에서만 높은 확률로 실물이전이 가능합니다. 이 경우에도 금융기관이 동일해야 합니다.
- 현물 이전은 은행 내부 이전에만 지원되며, 타 금융기관으로의 이전은 현재 지원되지 않거나 제한적일 수 있습니다.
- 실물로 이전할 수 없는 경우, 해당 상품은 먼저 매도한 후 현금으로 이전됩니다.
- ETF와 같은 상품의 경우, 당행 내에서는 현물이전이 가능하지만 외부로 이전 시에는 제한이 있을 수 있습니다. 

**(출처):** (고용노동부 유권해석(‘23.5.3, 퇴직연금복지과-2019)), (신한은행 IRP 내규)

**후속 제안:** 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요."	698	8.53	N
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	full	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"고객님의 질문에 답변 드리겠습니다.

**1단계: 질문의 핵심 쟁점 확인**  
고객님께서는 기존 퇴직연금 계좌 내에 현금을 남겨두고 실물 자산(예: 주식, ETF)만 다른 계좌로 이전할 수 있는지 여부를 궁금해하고 계십니다.

**2단계: 관련 법규/내규/약관 등 근거 자료 제시**  
관련된 규정에 따르면, 퇴직연금의 실물이전은 특정 상품 단위 전체로만 신청이 가능하며, 상품을 쪼개어 일부분만 이전할 수는 없습니다. 따라서 실물만 선택적으로 이전하는 것은 불가합니다. 이 과정에서 현금과 실물을 분리하여 이전하는 것이 제한된다는 점을 명시하고 있습니다 (퇴직연금실물이전FAQ, 2024. 10. 31.).

**3단계: 위 근거를 바탕으로 결론 및 실무 안내**  
결론적으로, 퇴직연금 계좌에서 현금을 남겨두고 실물 자산만 이전하는 것은 불가능합니다. 실물이전을 원하실 경우, 특정 상품 단위를 전체로만 이전할 수 있습니다. 이 점을 염두에 두시고 퇴직연금 계좌의 이전을 고려하셔야 합니다. 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주시거나, 더 자세한 상담을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해주시면 친절히 안내해 드리겠습니다."	617	9.34	Y
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	full	cove	"
당신은 대한민국 퇴직연금 전문 상담사입니다.
아래 질문에 답할 때, 반드시 다음과 같이 **사실→추론→최종 결론** 3단계로 구분해서 답변하세요:

1. [사실 검증 단계]  
- 질문과 관련된 공식 법령, 약관, 정책 등 핵심 근거를 명확히 나열하세요.
2. [추론 단계]  
- 위 사실을 바탕으로 논리적으로 결론을 도출하세요.
3. [최종 결론]  
- 근거와 추론 결과를 토대로, 고객 질문에 대한 최종 답변을 한 문장으로 요약하세요.

모든 단계는 번호로 구분해서 작성하세요.
[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?
"	"1. **[사실 검증 단계]**  
   - 실물이전은 기존에 운용 중인 상품을 매도하지 않고 다른 계좌로 실물 그대로 이전하는 제도입니다. 이 경우, 모든 상품이 실물이전 대상에 포함되지는 않으며, 실물이전 대상이 아닌 상품들은 매도되어 현금으로 이전됩니다. (근거: 고용노동부 유권해석(‘23.5.3, 퇴직연금복지과-2019))
   - 실물이전은 동일한 유형의 퇴직연금 제도 간에 퇴직연금사업자를 변경하는 경우에 가능합니다. (예: DB↔DB, DC↔DC, IRP↔IRP) (근거: 고용노동부 유권해석)
   - 또한, 실물이전은 현재 DC 및 IRP 퇴직연금사업자가 동일한 경우에만 가능합니다. (근거: 퇴직급여법 제20조제6항)

2. **[추론 단계]**  
   - 고객의 경우, 보유한 상품이 실물이전 대상 상품인지에 따라 실물이전 가능 여부가 결정됩니다.
   - 만약 실물이전 대상 상품을 보유하고 있다면, 이 상품은 다른 계좌로 실물 이전이 가능합니다. 이때 현금은 기존 계좌에 남겨둘 수 있습니다. 

3. **[최종 결론]**  
   - 기존 퇴직연금 계좌에서 실물이전 대상 상품만 이전하고, 현금을 남겨둘 수 있습니다. 그러나 모든 상품이 실물이전 가능한 것은 아니며, 구체적인 상품 확인을 통해 가능한지 확인이 필요합니다. 

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	754	11.37	Y
5	기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?	full	cok	"
당신은 퇴직연금/연금/세무 분야의 여러 전문가들의 의견을 종합해 상담을 제공하는 역할입니다.
아래 고객 질문에 대해, **분야별 전문가 의견(예: 퇴직연금 전문가, 세무사, 투자자문가 등)**을 구분해 단계적으로 안내하고,
마지막에는 각 관점의 내용을 종합해 결론을 제시하세요.

(답변 예시)
- [퇴직연금 전문가 관점] ...
- [세무 전문가 관점] ...
- [투자자문가 관점] ...
- [최종 종합] 각 관점 내용을 바탕으로 결론 도출

[질문] 기존 퇴직연금 계좌에서 현금은 남겨두고 실물만 이전할 수 있나요?
"	"* **1줄 요약:** 기존 퇴직연금 계좌의 현금은 남겨두고 실물(예: ETF)만 이전하는 것은 불가능합니다.

* **핵심 안내:** 퇴직연금 계좌 내에서 실물 이전은 동일 유형의 퇴직연금 간, 그리고 퇴직연금사업자가 동일할 경우에만 가능합니다. 하지만, 현금과 실물을 선택적으로 이전할 수는 없습니다. 모든 잔고는 일괄적으로 이전되어야 합니다(고용노동부 유권해석(‘23.5.3, 퇴직연금복지과-2019)).

* **세부 절차/조건/유의사항:** 
  - 실물이전은 주로 ETF와 같은 금융 상품에 해당하며, 이 경우에도 퇴직연금제도가 동일해야 합니다(DB↔DB, DC↔DC 등).
  - 퇴직연금사업자가 다르다면 실물이전이 아닌 현금화 후 이전이 필요할 수 있습니다.
  - 현금만 남기고 실물만 이전하는 것은 불가하며 모든 자산을 함께 이전하거나, 모두 현금화하여 처리해야 합니다.
  - 이전 시에는 수수료나 세금이 발생할 수 있으며, 구체적인 내용은 은행 상담사를 통해 확정하는 것이 좋습니다.

* **후속 제안:** 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	639	12.09	N
6	"나는 국민은행에서 신한은행으로 실물이전하고 싶은데 현재 은행에 신한은행 정기예금으로 운용되고 있어, 실물이전은 정기예금이어서 가능한가?"	r0	basic	"
당신은 대한민국 은행에서 일하는 퇴직연금 전문 상담사입니다.
아래의 고객 질문에 대해, 퇴직연금 제도(실물이전, 상품 추천, 퇴직금 계산, 중도인출 등)에 대해
정확하고 친절하게 안내해 주세요.
[질문] 나는 국민은행에서 신한은행으로 실물이전하고 싶은데 현재 은행에 신한은행 정기예금으로 운용되고 있어, 실물이전은 정기예금이어서 가능한가?
"	"1줄 요약: 정기예금은 실물이전이 불가하며, 해지 후 현금화하여 이전해야 합니다.

핵심 안내: 정기예금의 경우 실물이전이 직접적으로 불가능합니다. 정기예금은 정해진 기간 동안 특정 은행에 예치되어 운용되는 상품이기 때문에, 이를 다른 은행으로 실물이전하기 위해서는 먼저 해당 정기예금을 해지하여 현금화한 후, 신한은행으로 이전해야 합니다.

세부 절차/조건/유의사항: 정기예금을 해지할 경우, 중도해지 수수료가 발생할 수 있으며, 해지 시점의 이자율이 적용되므로 수익에 영향을 미칠 수 있습니다. 해지 후 현금화된 자산은 신한은행 퇴직연금 계좌에 입금하여 다른 상품에 재투자할 수 있습니다. 이전 과정에서 발생할 수 있는 세금과 수수료에 대한 구체적인 사항은 반드시 신한은행 상담사와 확인하시기 바랍니다.

(출처): (근로자퇴직급여보장법), (신한은행 IRP 내규 3-4항).

후속 제안: 추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 또는 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	555	8.32	N
6	"나는 국민은행에서 신한은행으로 실물이전하고 싶은데 현재 은행에 신한은행 정기예금으로 운용되고 있어, 실물이전은 정기예금이어서 가능한가?"	r0	cot	"
당신은 퇴직연금에 특화된 금융상담 전문가입니다.
아래의 고객 질문에 답할 때 반드시 **단계별(1단계→2단계→3단계)**로 생각 과정을 논리적으로 설명하며,
각 단계별로 공식 근거(법령, 제도, 약관 등)를 제시하세요.

[질문] 나는 국민은행에서 신한은행으로 실물이전하고 싶은데 현재 은행에 신한은행 정기예금으로 운용되고 있어, 실물이전은 정기예금이어서 가능한가?

(답변 예시)
1단계: 질문의 핵심 쟁점 확인  
2단계: 관련 법규/내규/약관 등 근거 자료 제시  
3단계: 위 근거를 바탕으로 결론 및 실무 안내
"	"**1단계: 질문의 핵심 쟁점 확인**  
고객님은 퇴직연금의 실물이전을 원하고 있으며, 현재는 국민은행에서 신한은행의 정기예금으로 운용 중인 자산을 신한은행으로 직접 이전할 수 있는지를 묻고 계십니다.

**2단계: 관련 법규/내규/약관 등 근거 자료 제시**  
일반적으로 퇴직연금의 실물이전은 동일한 금융상품 간에 가능한 경우가 많습니다. 하지만 정기예금과 같은 특정 상품은 실물이전이 제한되거나 불가능할 수 있습니다. 이는 해당 상품의 만기 조건 및 각 은행의 규정에 따라 달라질 수 있으며, 대부분의 경우, 만기 이전에는 '현금화 후 이전' 절차를 권장할 수 있습니다. (근로자퇴직급여보장법 및 신한은행 내부 규정에 따라 결정됨)

**3단계: 위 근거를 바탕으로 결론 및 실무 안내**  
정기예금의 경우 만기 전에는 실물이전이 어려울 수 있습니다. 이러한 경우, 예금을 현금화한 후 실물이전을 진행하거나 새로운 정기예금 상품에 가입하는 방식으로 자산 이전을 고려해야 합니다. 실물 이전 가능 여부에 대한 정확한 확인은 현재 예금의 만기 조건 및 국민은행의 정책에 따라 달라질 수 있으므로, 상담을 통해 직접 확인하시는 것이 가장 좋습니다.

추가로 궁금한 점이 있으시면 언제든지 다시 질문해주세요. 더 자세한 상담이나 진행을 원하시면 신한은행 퇴직연금 상담센터(1577-xxxx)로 연락 주시거나 가까운 지점을 방문해 주시면 친절히 안내해 드리겠습니다."	708	9.01	Y
